SideStandInfo, Tbox MEMS Error Flag, Battery Error, BatTemp, BrakeStatus, Inverter Error, BatVolt , tboxId         , BatCycleCount         , BatSOH, BatPercent, ThrottlePercent, BatCurrent, GearInformation, ctime     , sys_version, MotorRPM  , MotorTemp, BMS ID                  , InverterTemp, Tbox Internal Bat Volt  , tbox_id
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869245, 1          ,          0,        25, BT106001512MT00221057410,           36, 62                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869245, 1          ,          0,        25, BT106001512MT00221057410,           36, 62                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869245, 1          ,          0,        25, BT106001512MT00221057410,           36, 62                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869245, 1          ,          0,        25, BT106001512MT00221057410,           36, 62                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               2, 1739869275, 1          ,          0,        25, BT106001512MT00221057410,           36, 63                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               2, 1739869275, 1          ,          0,        25, BT106001512MT00221057410,           36, 63                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               0, 1739869305, 1          ,          0,        25, BT106001512MT00221057410,           36, 64                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               0, 1739869305, 1          ,          0,        25, BT106001512MT00221057410,           36, 64                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 664     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869335, 1          ,          0,        25, BT106001512MT00221057410,           36, 62                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 664     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869335, 1          ,          0,        25, BT106001512MT00221057410,           36, 62                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869365, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869365, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869365, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869365, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869395, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869395, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869425, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869425, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869425, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869425, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869455, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869455, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869455, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869455, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869485, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869485, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869485, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , No Error     ,     355,           0, No Error      , 665     , 865209069546506, 12                    ,     96,         93,               0,          0,               1, 1739869485, 1          ,          0,        25, BT106001512MT00221057410,           36, 61                      , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0.0, No Error     ,     312,           0, No Error      , 653     , 865209069546506, 40                    ,     95,         29,               0,          0,               2, 1739950819, 1          ,          0,        25, BT106003012MT00221017764,           36, 63.0                    ,                                     ,                  ,                                     , , , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740556967,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740556967,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740556997,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740556997,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557028,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557028,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557057,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557057,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557057,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557057,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557088,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557088,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557088,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557088,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557117,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557117,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557147,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557147,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557147,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     341,           0, 663           ,         ,               0, remote_unlock_nocharge,      7,         86,              88,          0,               0,          0, No Error   , 1740557147,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 664           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557177,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 664           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557177,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 664           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557177,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 664           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557177,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 664           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557207,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 664           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557207,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557237,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557237,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557267,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557267,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557297,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557297,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557297,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557297,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557327,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557327,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557357,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557357,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557387,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557387,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557417,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557417,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557417,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557417,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557447,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557447,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557477,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557477,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557507,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557507,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557507,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557507,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557536,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557536,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557536,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557536,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557567,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     343,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557567,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557597,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557597,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557597,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 665           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,               0,          0, No Error   , 1740557597,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 672           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,              82,          0, No Error   , 1740557627,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 672           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,              82,          0, No Error   , 1740557627,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 676           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,              82,          0, No Error   , 1740557658,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 676           ,         ,               0, remote_unlock_charge  ,      7,         86,              88,          0,              82,          0, No Error   , 1740557658,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 678           ,         ,               0, remote_unlock_charge  ,      7,         86,              89,          0,              82,          0, No Error   , 1740557687,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     344,           0, 678           ,         ,               0, remote_unlock_charge  ,      7,         86,              89,          0,              82,          0, No Error   , 1740557687,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     345,           0, 679           ,         ,               0, remote_unlock_charge  ,      7,         86,              89,          0,              82,          0, No Error   , 1740557717,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     345,           0, 679           ,         ,               0, remote_unlock_charge  ,      7,         86,              89,          0,              82,          0, No Error   , 1740557717,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     345,           0, 681           ,         ,               0, remote_unlock_charge  ,      7,         86,              89,          0,              83,          0, No Error   , 1740557748,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     345,           0, 681           ,         ,               0, remote_unlock_charge  ,      7,         86,              89,          0,              83,          0, No Error   , 1740557748,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     345,           0, 682           ,         ,               0, remote_unlock_charge  ,      7,         86,              90,          0,              83,          0, No Error   , 1740557777,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     345,           0, 682           ,         ,               0, remote_unlock_charge  ,      7,         86,              90,          0,              83,          0, No Error   , 1740557777,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
            0,                  0  , 0            ,     346,           0, 684           ,         ,               0, remote_unlock_charge  ,      7,         86,              90,          0,              82,          0, No Error   , 1740557807,         1, 0                       ,            0, BT106003012MT00221017685, 0                                   , 865209069546506  , 10813a3e-0646-4881-a015-c5f9d991c5f3
